-17.4216,36.051,-3.8918,524389095648505
-16.4334,35.868,-4.7702,524389105674099
-17.336199,35.7338,-4.7702,524389115667955
-17.140999,35.6606,-4.6726,524389125678616
-17.336199,35.7826,-4.087,524389135672023
-17.3118,36.2706,-4.758,524389145674017
-16.9702,34.9896,-4.209,524389155671779
-17.934,35.916798,-4.3798,524389165672308
-18.239,35.746,-3.8063998,524389175672674
-17.629,35.8192,-4.6726,524389185672307
-18.1414,35.6728,-3.8063998,524389195671982
-17.8486,35.5874,-3.9039998,524389205671981
-17.751,35.4776,-4.2943997,524389215672917
-18.617199,36.173,-3.9894,524389225698186
-17.7388,35.6362,-4.5871997,524389235672266
-18.8246,35.8924,-3.9894,524389245679997
-18.1414,35.5508,-4.3919997,524389255671982
-18.617199,36.1974,-3.4038,524389265687687
-18.226799,35.7826,-4.8677998,524389275656112
-18.3366,35.7338,-4.0992,524389285671899
-18.056,35.1848,-4.5871997,524389295670963
-18.031599,35.916798,-4.087,524389305671167
-18.3366,35.624,-4.3919997,524389315670149
-17.9462,35.5508,-4.4895997,524389325679142
-18.2634,35.1848,-4.4042,524389335672061
-18.056,35.294598,-4.0992,524389345671044
-17.5436,35.5386,-5.0752,524389355672061
-18.6416,35.6118,-4.4895997,524389365672590
-18.153599,35.1726,-4.5871997,524389375671776
-17.9706,34.8676,-3.9162,524389385659732
-17.958399,35.1848,-4.6848,524389395678083
-17.9462,35.3556,-4.7824,524389405673037
-17.4582,35.2458,-3.9039998,524389415674298
-18.775799,34.904198,-4.1114,524389425668032
-18.7514,35.453197,-4.0016,524389435672386
-18.5684,34.8066,-4.5994,524389445654034
-17.8486,35.4898,-4.0992,524389455676983
-18.3732,34.892,-4.697,524389465672710
-18.2512,35.367798,-4.2943997,524389475703432
-17.4704,34.8798,-4.209,524389485682232
-18.4586,35.294598,-3.8063998,524389495675477
-18.239,35.5386,-4.4895997,524389505672547
-18.056,35.2336,-3.721,524389515684673
-17.8486,35.4776,-4.1967998,524389525652405
-17.3606,35.0994,-5.0752,524389535694235
-18.6416,35.599598,-4.5871997,524389545663269
-17.0678,35.0506,-4.697,524389555694479
-18.4464,35.6362,-4.1967998,524389565695822
-17.8608,35.3312,-3.7087998,524389575671732
-17.763199,34.9164,-4.8922,524389585695252
-17.140999,35.624,-3.8063998,524389595694315
-18.153599,35.3312,-5.0752,524389605695129
-16.5432,35.7094,-4.3798,524389615694397
-17.8364,35.831398,-4.2822,524389625694152
-17.531399,35.758198,-4.1846,524389635672261
-17.446,35.367798,-4.9776,524389645671407
-17.140999,35.7094,-3.7942,524389655687763
-17.726599,36.0144,-4.3798,524389665694030
-18.0438,35.6606,-4.0016,524389675671243
-16.653,35.3312,-4.6848,524389685693989
-17.7388,35.5752,-4.1967998,524389695715717
-17.1288,35.989998,-3.6966,524389705695331
-17.446,35.5508,-4.7824,524389715671405
-17.2264,36.051,-3.9894,524389725672096
-17.0434,35.526398,-4.0016,524389735695209
-17.4338,35.916798,-4.7702,524389745694965
-16.8482,35.5874,-4.7824,524389755700416
-17.531399,35.916798,-4.6726,524389765696958
-16.6652,35.075,-4.4895997,524389775672422
-16.9336,35.7948,-4.087,524389785672421
-17.3606,35.3312,-4.0016,524389795672096
-17.263,35.209198,-4.6848,524389805670956
-16.8116,36.465797,-4.8556,524389815669695
-17.446,35.599598,-3.9039998,524389825669695
-16.8238,35.929,-4.8677998,524389835672583
-17.4338,35.6484,-4.7702,524389845681210
-16.5432,35.7338,-3.8918,524389855671647
-16.750599,35.4898,-4.9776,524389865672502
-17.7388,35.7216,-4.7702,524389875671525
-16.9336,35.8924,-3.8918,524389885671565
-17.6534,35.4776,-4.3919997,524389895696102
-16.6408,35.563,-5.2581997,524389905671768
-17.3484,35.4044,-4.4895997,524389915659195
-16.8482,35.502,-4.6848,524389925652238
-16.8482,35.502,-4.6848,524389935659805
-17.5192,36.0022,-4.6726,524389945658341
-16.4578,35.197,-5.6608,524389955664241
-17.446,35.526398,-5.2704,524389965651219
-16.360199,35.062798,-4.88,524389975673355
-17.6656,35.135998,-4.209,524389985694350
-16.8604,35.1116,-5.368,524389995671646
-16.7628,35.0262,-5.2704,524390005660334
-16.2626,34.9652,-5.185,524390015661554
-17.8608,35.197,-4.3919997,524390025671523
-17.0556,35.4166,-4.3919997,524390035679742
-17.4704,34.9652,-4.1114,524390045686456
-17.4582,35.1482,-4.1114,524390055663182
-17.140999,35.6606,-4.6726,524390065697686
-17.9462,35.4166,-5.1728,524390075671441
-17.567999,35.1116,-4.5994,524390085672133
-18.153599,35.197,-4.209,524390095670016
-17.5924,34.4772,-4.8068,524390105678358
-17.2386,35.7704,-4.3798,524390115671562
-17.8608,35.294598,-4.3919997,524390125670993
-17.2508,35.38,-4.9776,524390135696343
-18.153599,35.197,-4.2943997,524390145671603
-16.8604,35.0994,-5.5632,524390155675550
-17.8364,35.6362,-4.6848,524390165694144
-17.4582,35.1116,-4.6848,524390175695691
-17.0556,35.319,-4.4895997,524390185672376
-17.6534,35.197,-4.6848,524390195694470
-17.1654,35.1238,-4.6848,524390205717623
-17.263,35.2214,-4.4895997,524390215672294
-16.1528,35.3434,-4.88,524390225672009
-17.2508,35.3312,-4.1967998,524390235694755
-17.1532,35.197,-5.1728,524390245671072
-17.5558,35.294598,-4.5871997,524390255693737
-16.945799,35.4654,-5.1728,524390265672293
-17.4338,35.9412,-4.2822,524390275680797
-16.8482,35.5874,-4.7824,524390285676565
-17.5436,35.4898,-4.2943997,524390295673879
-16.653,35.2336,-4.7824,524390305672903
-17.0434,35.453197,-5.4656,524390315668427
-17.1532,35.4166,-4.2943997,524390325670501
-16.4456,35.4166,-4.9776,524390335671722
-17.8364,35.7094,-4.8677998,524390345671356
-16.958,35.2336,-4.6848,524390355672576
-17.6412,35.5752,-4.2943997,524390365672943
-16.4456,35.4166,-4.9776,524390375672291
-17.140999,35.4654,-5.0752,524390385680918
-17.140999,35.563,-4.9776,524390395671396
-16.4456,35.440998,-4.3919997,524390405671884
-17.8486,35.367798,-4.6848,524390415672413
-16.9702,35.0506,-4.5994,524390425672738
-17.8608,35.2824,-4.4895997,524390435672413
-16.750599,35.526398,-4.3919997,524390445674325
-17.4582,35.2824,-4.9776,524390455672616
-17.263,35.197,-5.0752,524390465672006
-17.5558,35.197,-4.6848,524390475672738
-17.3484,35.3922,-4.6848,524390485671598
-17.8608,35.0872,-4.8922,524390495672941
-17.4582,35.1116,-4.6848,524390505672533
-16.9702,35.014,-5.368,524390515689013
-18.056,35.0506,-5.3802,524390525671883
-16.9702,34.9286,-5.185,524390535672899
-17.751,35.294598,-4.4895997,524390545671191
-16.775,34.7822,-4.7946,524390555692715
-17.446,35.563,-4.6848,524390565672330
-17.4338,35.746,-4.4774,524390575671516
-16.775,34.8066,-4.5018,524390585654263
-18.153599,35.3556,-4.5871997,524390595671678
-16.775,34.977398,-4.5994,524390605684537
-17.763199,35.0262,-4.5018,524390615734056
-16.9702,34.9408,-4.9898,524390625714199
-17.6412,35.5752,-4.2943997,524390635694423
-17.69,34.3186,-4.4164,524390645695644
-17.1532,35.2336,-4.3919997,524390655694586
-18.031599,35.7094,-4.6726,524390665696498
-17.958399,35.319,-3.9039998,524390675694545
-17.1532,35.4044,-4.5871997,524390685695073
-17.8608,34.953,-5.7706,524390695695318
-18.0682,34.830997,-4.5018,524390705672654
-17.3606,35.014,-4.9898,524390715681360
-17.9706,34.830997,-4.5994,524390725716924
-16.653,35.453197,-4.1967998,524390735669073
-17.4704,34.953,-4.5018,524390745668421
-16.8482,35.4166,-4.6848,524390755678309
-17.6656,35.1116,-4.697,524390765673913
-17.3606,35.209198,-4.5871997,524390775655969
-16.8482,35.294598,-5.2704,524390785675460
-17.4704,35.0262,-4.7946,524390795690800
-16.750599,35.5142,-4.4895997,524390805671513
-17.6534,35.294598,-4.5871997,524390815700321
-16.7384,35.7826,-4.4774,524390825671553
-17.0312,35.7704,-4.3798,524390835696049
-17.8364,35.6118,-5.0752,524390845673424
-16.4334,35.6728,-5.1605997,524390855694339
-17.726599,35.9046,-4.6726,524390865686446
-16.5432,35.5508,-4.0992,524390875697919
-17.5558,35.1848,-4.88,524390885671756
-16.945799,35.4044,-4.6848,524390895709556
-17.1654,35.075,-4.1114,524390905671877
-16.653,35.4288,-4.5871997,524390915671837
-17.2508,35.502,-4.2943997,524390925672813
-16.8482,35.294598,-5.0752,524390935672691
-17.763199,35.0018,-4.9898,524390945729941
-16.750599,35.4288,-4.4895997,524390955670859
-17.1654,35.2702,-3.8063998,524390965736452
-17.0312,35.868,-4.2822,524390975671958
-16.8604,35.3312,-4.5871997,524390985682212
-17.8608,35.2214,-4.0016,524390995672731
-17.629,35.843597,-4.2822,524391005672324
-17.8486,35.3434,-4.9776,524391015672649
-17.2508,35.3068,-4.6848,524391025692180
-17.5558,35.294598,-4.6848,524391035660686
-18.153599,35.3922,-4.0016,524391045655478
-17.0556,35.4044,-4.5871997,524391055655721
-17.763199,35.0506,-3.9162,524391065654745
-17.5436,35.6118,-3.6111999,524391075692179
-18.348799,35.4166,-4.88,524391085671590
-16.958,35.2336,-4.6848,524391095661906
-17.9462,35.563,-4.1967998,524391105671874
-17.263,35.135998,-4.5871997,524391115673421
-18.1414,35.6728,-3.7087998,524391125666870
-17.4338,35.6484,-4.7702,524391135673827
-17.8486,35.4654,-4.3919997,524391145659993
-17.751,35.2824,-4.5871997,524391155673013
-17.1532,35.4166,-4.2943997,524391165687662
-18.226799,35.7704,-5.1605997,524391175687133
-17.140999,35.6606,-4.6726,524391185690469
-17.934,35.746,-4.1846,524391195693846
-17.263,35.1116,-4.88,524391205695148
-18.056,35.1604,-4.9776,524391215672321
-17.6656,35.075,-5.2704,524391225718504
-17.4582,35.1848,-5.0752,524391235671954
-18.153599,35.3434,-4.7824,524391245676267
-16.958,35.1116,-5.1728,524391255695026
-17.751,35.4654,-4.5871997,524391265673622
-17.2386,35.6972,-5.6486,524391275708087
-17.7388,35.563,-4.4895997,524391285695391
-17.751,35.2702,-4.7824,524391295695106
-17.4582,35.075,-5.4656,524391305672768
-17.958399,35.1482,-5.368,524391315669064
-17.958399,35.1848,-4.6848,524391325669349
-17.6534,35.2702,-4.9776,524391335692420
-17.446,35.453197,-4.9776,524391345677731
-17.958399,35.258,-4.9776,524391355694373
-17.446,35.563,-4.6848,524391365671952
-17.9706,35.0018,-4.7946,524391375671383
-17.263,35.062798,-5.7584,524391385672238
-17.4338,35.6362,-4.8677998,524391395671627
-17.0556,35.2336,-4.5871997,524391405671952
-17.1654,34.904198,-5.5754,524391415672887
-17.1532,35.2336,-4.4895997,524391425671504
-17.0556,35.294598,-4.9776,524391435674393
-17.3484,35.440998,-5.368,524391445671138
-16.5676,35.0384,-5.2704,524391455672114
-17.763199,35.209198,-4.3919997,524391465671707
-16.8482,35.2702,-5.5632,524391475671788
-17.3484,35.258,-5.4656,524391485671748
-17.751,35.258,-4.9776,524391495672032
-16.653,35.3922,-5.2704,524391505670649
-16.7384,35.6606,-5.1605997,524391515672399
-18.056,35.258,-4.88,524391525670852
-16.958,35.2824,-5.2704,524391535672195
-17.2508,35.3922,-4.5871997,524391545683953
-17.873,34.892,-5.185,524391555672805
-16.750599,35.3556,-5.6608,524391565672113
-17.567999,35.014,-4.7946,524391575671461
-16.8482,35.5508,-5.2581997,524391585684035
-17.7388,35.7338,-4.575,524391595672153
-17.0556,35.1848,-5.2704,524391605659132
-17.385,34.5748,-4.8922,524391615654982
-16.8482,35.5752,-4.9653997,524391625660759
-17.1654,34.9896,-5.673,524391635668043
-17.7754,34.7212,-5.0874,524391645674960
-16.945799,35.4654,-5.1728,524391655678256
-17.446,35.4288,-5.4656,524391665677157
-17.2386,35.5386,-5.368,524391675682283
-17.0434,35.502,-4.5871997,524391685672030
-17.4338,35.6484,-4.6726,524391695698397
-17.4338,35.6484,-4.6726,524391705672477
-17.6412,35.5752,-5.8438,524391715677116
-17.8852,34.526,-5.2948,524391725671744
-17.2386,35.526398,-5.5632,524391735671500
-16.750599,35.367798,-5.4656,524391745674633
-17.5558,35.2702,-5.0752,524391755696646
-16.5676,35.0872,-4.3919997,524391765695181
-17.0434,35.502,-4.3919997,524391775693838
-16.164999,34.9652,-5.368,524391785693757
-17.372799,34.904198,-5.2826,524391795693757
-17.0434,35.526398,-5.5632,524391805694814
-16.4456,35.502,-4.9776,524391815671621
-17.2508,35.3922,-4.5871997,524391825692780
-16.348,35.38,-5.6608,524391835669383
-17.140999,35.7216,-5.1605997,524391845695831
-16.4578,35.319,-4.9776,524391855671905
-16.8604,35.319,-4.7824,524391865666412
-16.555399,35.367798,-5.6608,524391875655222
-15.738,35.6728,-5.7462,524391885690419
-16.653,35.4044,-4.9776,524391895693959
-15.945399,35.5508,-6.1366,524391905694731
-16.713999,36.2462,-5.7339997,524391915687367
-16.1406,35.5508,-5.9414,524391925695383
-16.3358,35.6484,-5.6486,524391935694528
-15.847799,35.38,-6.1488,524391945672433
-15.3354,35.5874,-6.039,524391955694203
-15.0548,35.440998,-5.551,524391965671090
-15.945399,35.563,-5.8438,524391975672351
-14.9084,36.417,-5.8315997,524391985671456
-15.799,36.4414,-6.1243997,524391995672148
-15.6038,36.453598,-6.2098,524392005671782
-14.9572,35.3312,-6.1366,524392015670845
-15.1768,37.0148,-5.9048,524392025674263
-14.603399,36.4292,-5.7218,524392035668322
-14.798599,36.5756,-6.2098,524392045642321
-14.396,36.6,-6.0146,524392055671822
-14.6888,36.8684,-5.8194,524392065671007
-14.7864,36.905,-5.1362,524392075672350
-13.822599,36.2096,-5.5388,524392085670234
-15.189,37.0514,-5.3192,524392095672309
-14.2984,36.7464,-5.2338,524392105671658
-15.591599,36.661,-5.6242,524392115659694
-14.603399,36.5024,-6.1122,524392125671657
-15.0182,36.2462,-5.5388,524392135671414
-15.689199,37.0392,-5.2338,524392145672878
-15.5794,37.0392,-5.1362,524392155672430
-15.8112,36.2584,-6.2219996,524392165672308
-16.7262,35.9778,-5.7462,524392175672674
-15.7258,36.0266,-5.6363997,524392185671901
-16.323599,35.916798,-5.6486,524392195672104
-17.1288,35.843597,-4.575,524392205653712
-16.3358,35.6484,-5.6486,524392215654241
-17.1166,36.0998,-4.7702,524392225673365
-16.4334,35.9534,-4.8677998,524392235675074
-17.2264,35.8192,-5.0629997,524392245682967
-17.1288,36.0266,-4.575,524392255673365
-17.336199,35.868,-4.087,524392265682276
-18.2146,36.234,-4.6726,524392275675887
-17.1288,35.929,-4.7702,524392285671004
-17.934,35.843597,-4.087,524392295671695
-16.8238,35.916798,-5.2581997,524392305679305
-18.226799,35.8558,-5.1605997,524392315677393
-18.1292,35.9656,-4.8677998,524392325695377
-18.153599,35.3312,-4.9776,524392335669417
-18.6416,35.526398,-5.9536,524392345657902
-17.1532,35.294598,-6.5392,524392355669945
-18.2146,36.0144,-5.4533997,524392365656803
-17.4338,35.7094,-6.7222,524392375658429
-17.934,35.624,-6.2342,524392385655581
-17.6412,35.5142,-7.015,524392395655256
-17.8486,35.319,-7.1247997,524392405655174
-16.750599,35.1482,-7.9056,524392415674828
-17.507,36.221798,-7.1004,524392425655580
-16.8116,36.2828,-6.71,524392435711489
-17.921799,35.7338,-7.503,524392445732038
-17.8364,35.5508,-7.6981997,524392455674582
-17.726599,35.6362,-7.8933997,524392465655255
-18.6538,34.977398,-7.7103996,524392475673932
-18.056,34.745598,-9.2842,524392485676942
-18.9588,34.77,-9.577,524392495684348
-18.5684,34.465,-10.6505995,524392505672140
-19.276,34.208797,-11.431399,524392515674378
-19.0808,34.0258,-11.7364,524392525671734
-18.483,33.732998,-12.809999,524392535686666
-19.788399,33.672,-12.7123995,524392545671164
-18.5074,33.0498,-13.7982,524392555661764
-19.788399,33.5256,-13.883599,524392565672018
-19.3858,33.55,-13.590799,524392575672547
-20.1056,33.0498,-14.091,524392585671854
-19.4956,33.4402,-13.883599,524392595670593
-19.886,33.489,-14.274,524392605671977
-18.6782,33.732998,-14.0788,524392615673278
-18.6782,34.0258,-13.6762,524392625672953
-17.5558,34.5626,-12.9808,524392635671691
-18.153599,34.4284,-13.3712,524392645671447
-17.1166,35.599598,-12.1756,524392655672180
-16.6042,35.9778,-12.2732,524392665673318
-17.7022,36.063198,-11.3948,524392675673725
-16.286999,36.5024,-11.1874,524392685671975
-16.6896,36.3316,-10.6994,524392695672911
-16.2748,36.8806,-10.7848,524392705671935
-16.653,37.3076,-10.675,524392715671364
-17.140999,37.515,-9.796599,524392725671690
-16.164999,36.9904,-10.2968,524392735671935
-17.2386,37.8078,-9.1133995,524392745672056
-15.86,36.9904,-10.5896,524392755671202
-16.0308,37.8932,-10.2724,524392765690285
-15.554999,37.332,-9.503799,524392775685483
-16.1528,37.392998,-9.503799,524392785663063
-16.653,37.271,-9.7112,524392795671974
-15.8356,37.6736,-9.503799,524392805693296
-15.4452,37.624798,-9.2109995,524392815670061
-16.4334,37.881,-8.5278,524392825672136
-16.3358,37.9786,-8.5156,524392835686175
-16.518799,38.43,-8.2228,524392845671281
-16.713999,38.1982,-9.0036,524392855687476
-16.4212,38.186,-7.93,524392865688290
-16.5066,38.5276,-8.113,524392875715023
-15.799,38.8326,-7.8202,524392885671770
-16.7262,37.9786,-8.1252,524392895671565
-15.9088,38.491,-7.5396,524392905672379
-15.799,38.7472,-7.8202,524392915715755
-16.323599,38.43,-6.6612,524392925693660
-16.0064,38.613,-6.9417996,524392935660538
-17.799799,38.8936,-6.8441997,524392945700251
-16.8238,38.2836,-7.2468,524392955695450
-17.7144,38.332397,-7.2468,524392965673478
-16.9214,38.3568,-7.6372,524392975695205
-16.7262,38.2104,-7.0516,524392985693903
-16.909199,38.5764,-6.8564,524392995665665
-17.1166,38.2592,-7.5396,524393005693577
-17.69,38.979,-6.9417996,524393015670710
-17.104399,38.8326,-6.8441997,524393025693618
-18.2146,38.3934,-7.3444,524393035677179
-17.7144,38.5032,-7.442,524393045670954
-18.4952,38.857,-6.8441997,524393055697239
-17.921799,38.3446,-6.954,524393065670017
-18.91,38.4666,-7.1492,524393075693902
-18.3244,38.1494,-6.8686,524393085671929
-18.605,38.6618,-7.0516,524393095672255
-18.4952,38.8448,-7.0394,524393105696058
-18.1292,38.1494,-7.1614,524393115671481
-19.3126,38.4422,-7.1492,524393125673069
-18.4098,38.6618,-7.2468,524393135671725
-19.5078,38.5398,-6.8564,524393145661756
-18.2878,39.0034,-7.5274,524393155730725
-18.8978,38.735,-7.0516,524393165670748
-19.007599,38.5764,-6.7588,524393175671359
-18.605,38.4178,-8.2228,524393185671928
-19.703,38.5764,-7.6372,524393195671236
